,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Firm_Code,Boom_Date,How_Big
489,40350,KOSDAQ,큐로컴,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",2002-01-10,12월,조중기,http://www.curocom.com,서울특별시,큐로컴,2017-11-12,1.05
490,40350,KOSDAQ,큐로컴,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",2002-01-10,12월,조중기,http://www.curocom.com,서울특별시,큐로컴,2020-01-26,1.52
491,54780,KOSDAQ,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,2003-11-14,12월,박성혜,http://www.keyeast.co.kr,서울특별시,/m/0w0q4m9,2018-03-11,2.86
492,54780,KOSDAQ,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,2003-11-14,12월,박성혜,http://www.keyeast.co.kr,서울특별시,/m/0w0q4m9,2020-04-12,1.03
493,65130,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,2003-01-29,12월,류도현,http://www.topengnet.com,경상북도,/g/11ggr7rwfq,2017-05-21,1.39
494,65130,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,2003-01-29,12월,류도현,http://www.topengnet.com,경상북도,/g/11ggr7rwfq,2020-08-09,1.36
495,53620,KOSDAQ,태양,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",2001-08-07,12월,현창수,http://sungroup.kr/taeyangsun/,충청남도,태양,2017-07-02,0.96
496,53620,KOSDAQ,태양,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",2001-08-07,12월,현창수,http://sungroup.kr/taeyangsun/,충청남도,태양,2018-08-12,0.93
497,53620,KOSDAQ,태양,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",2001-08-07,12월,현창수,http://sungroup.kr/taeyangsun/,충청남도,태양,2021-09-12,0.93
498,44490,KOSDAQ,태웅,기타 금속 가공제품 제조업,자유형단조품,2001-11-08,12월,장희상,http://www.taewoong.com,부산광역시,태웅,2021-01-31,1.01
499,191420,KOSDAQ,테고사이언스,기초 의약물질 및 생물학적 제제 제조업,피부세포치료제,2014-11-06,12월,전세화,http://www.tegoscience.com,서울특별시,/g/11b6g27sf7,2018-01-14,1.19
500,66700,KOSDAQ,테라젠이텍스,의약품 제조업,"Loading/Unloading System, PCB Bonding System",2004-05-27,12월,"고진업, 류병환 (각자대표이사)",http://www.thera-gen.com,경기도,테라젠이텍스,2018-01-07,1.02
501,66700,KOSDAQ,테라젠이텍스,의약품 제조업,"Loading/Unloading System, PCB Bonding System",2004-05-27,12월,"고진업, 류병환 (각자대표이사)",http://www.thera-gen.com,경기도,테라젠이텍스,2019-03-17,1.35
502,95610,KOSDAQ,테스,특수 목적용 기계 제조업,반도체장비(화학증착장비),2008-05-20,12월,"주숭일, 이재호 (각자 대표이사)",http://www.hites.co.kr,경기도,테스,2020-09-27,3.19
503,131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013-10-22,12월,이종도,http://www.tesna.co.kr,경기도,/g/12z880nxf,2019-12-22,1.17
504,131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013-10-22,12월,이종도,http://www.tesna.co.kr,경기도,/g/12z880nxf,2021-08-08,1.41
505,54450,KOSDAQ,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",2004-12-10,12월,이장규,http://www.telechips.com,서울특별시,/m/0l8n3sn,2021-01-10,1.17
506,200230,KOSDAQ,텔콘RF제약,통신 및 방송 장비 제조업,"RF 통신부품(케이블 어셈블리, 커넥터 등)",2014-11-24,12월,김지훈,http://www.telcon.co.kr,경기도,/m/09mhx0b,2017-12-03,2.08
507,200230,KOSDAQ,텔콘RF제약,통신 및 방송 장비 제조업,"RF 통신부품(케이블 어셈블리, 커넥터 등)",2014-11-24,12월,김지훈,http://www.telcon.co.kr,경기도,/m/09mhx0b,2019-12-22,1.65
508,51360,KOSDAQ,토비스,영상 및 음향기기 제조업,Gaming모니터,2004-11-19,12월,"김 용 범, 하 희 조",http://www.tovism.com,인천광역시,토비스,2017-08-20,1.19
509,51360,KOSDAQ,토비스,영상 및 음향기기 제조업,Gaming모니터,2004-11-19,12월,"김 용 범, 하 희 조",http://www.tovism.com,인천광역시,토비스,2019-08-25,1.05
510,79970,KOSDAQ,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",2010-06-01,12월,"이경찬, 장선수 각자대표",http://www.tobesoft.com,서울특별시,/g/121m8706,2016-12-11,1.11
511,79970,KOSDAQ,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",2010-06-01,12월,"이경찬, 장선수 각자대표",http://www.tobesoft.com,서울특별시,/g/121m8706,2020-10-11,1.18
512,34230,KOSDAQ,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,2002-11-05,12월,최성욱,http://www.paradise.co.kr,서울특별시,파라다이스,2021-10-10,1.67
513,43200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도,파루,2017-07-30,1.85
514,43200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도,파루,2020-01-26,1.15
515,214450,KOSDAQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원도,/g/11bwqbgvhy,2017-12-31,1.33
516,37070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도,파세코,2019-06-02,0.87
517,37070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도,파세코,2020-06-07,1.23
518,37070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도,파세코,2021-07-04,1.07
519,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시,파수,2017-02-19,1.25
520,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시,파수,2020-08-23,0.97
521,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시,파수,2021-10-10,0.97
522,170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시,/m/09gpzfv,2020-05-24,1.22
523,170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시,/m/09gpzfv,2021-08-29,1.04
524,140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도,/m/09g8dvm,2017-05-28,1.22
525,140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도,/m/09g8dvm,2021-01-24,1.22
526,91700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도,/g/11b_m77b_,2017-04-16,1.41
527,91700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도,/g/11b_m77b_,2018-11-04,1.07
528,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,12월,"박종진, 신영진",http://fantagio.kr,서울특별시,/m/010pgss8,2017-06-04,1.19
529,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,12월,"박종진, 신영진",http://fantagio.kr,서울특별시,/m/010pgss8,2018-07-22,1.03
530,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,12월,"박종진, 신영진",http://fantagio.kr,서울특별시,/m/010pgss8,2019-12-01,1.14
531,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,12월,"박종진, 신영진",http://fantagio.kr,서울특별시,/m/010pgss8,2020-12-27,1.17
532,87010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,/m/0nbfmhs,2018-02-04,1.04
533,87010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,/m/0nbfmhs,2019-03-17,1.02
534,87010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,/m/0nbfmhs,2020-06-07,1.08
535,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,/g/120n_lvr,2017-04-23,1.03
536,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,/g/120n_lvr,2018-06-03,1.02
537,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,/g/120n_lvr,2020-08-09,1.02
538,9520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도,/g/11cfjnq04,2018-03-04,1.27
539,9520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도,/g/11cfjnq04,2021-02-21,1.12
540,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시,/g/11b75n43tw,2017-02-05,0.92
541,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시,/g/11b75n43tw,2018-05-20,0.9
542,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시,/g/11b75n43tw,2021-01-10,0.91
543,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,윤강열,http://www.fortis.co.kr,경기도,포티스,2016-12-18,0.61
544,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,윤강열,http://www.fortis.co.kr,경기도,포티스,2018-01-14,1.05
545,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,윤강열,http://www.fortis.co.kr,경기도,포티스,2019-01-27,0.51
546,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,윤강열,http://www.fortis.co.kr,경기도,포티스,2020-02-02,0.45
547,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,윤강열,http://www.fortis.co.kr,경기도,포티스,2021-02-07,0.45
548,53610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,프로텍,2018-01-28,1.02
549,53610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,프로텍,2019-03-03,1.0
550,53610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,프로텍,2020-08-30,1.11
551,53610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,프로텍,2021-11-28,1.59
552,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도,/g/11bwf3d924,2018-01-07,1.03
553,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도,/g/11bwf3d924,2019-08-25,0.97
554,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도,/g/11bwf3d924,2021-06-20,1.5
555,67310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도,/m/0l8d655,2018-08-26,1.01
556,67310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도,/m/0l8d655,2020-09-06,1.39
557,67310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도,/m/0l8d655,2021-09-12,0.97
558,136480,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,12월,"김홍국, 박길연, 윤석춘(각자대표)",,전라북도,하림,2021-05-09,1.09
559,66130,KOSDAQ,하츠,가정용 기기 제조업,"레인지후드, 빌트인 기기 등",2003-02-11,12월,김성식,http://www.haatz.com,경기도,하츠,2019-05-19,1.43
560,66130,KOSDAQ,하츠,가정용 기기 제조업,"레인지후드, 빌트인 기기 등",2003-02-11,12월,김성식,http://www.haatz.com,경기도,하츠,2021-11-28,1.07
561,4590,KOSDAQ,한국가구,생활용품 도매업,소파,1993-06-03,12월,최훈학,http://www.koreafurniture.co.kr,서울특별시,한국가구,2017-01-01,1.04
562,4590,KOSDAQ,한국가구,생활용품 도매업,소파,1993-06-03,12월,최훈학,http://www.koreafurniture.co.kr,서울특별시,한국가구,2020-06-14,1.0
563,39340,KOSDAQ,한국경제TV,텔레비전 방송업,"광고수입, 협찬수입",2004-07-30,12월,조주현,http://www.wownet.co.kr,서울특별시,한국경제TV,2021-07-04,1.06
564,34950,KOSDAQ,한국기업평가,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002-02-07,12월,김기범,http://www.korearatings.com,서울특별시,한국기업평가,2017-04-23,1.4
565,34950,KOSDAQ,한국기업평가,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002-02-07,12월,김기범,http://www.korearatings.com,서울특별시,한국기업평가,2020-07-26,1.75
566,17890,KOSDAQ,한국알콜,기타 화학제품 제조업,주정,1992-08-04,12월,"지용석, 김정수, 주성호",http://www.ka.co.kr,경기도,한국알콜,2020-03-08,1.01
567,41460,KOSDAQ,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,12월,신홍식,http://www.crosscert.com,서울특별시,/g/12bffwf93,2017-12-17,1.2
568,53300,KOSDAQ,한국정보인증,소프트웨어 개발 및 공급업,"공인인증서, PKI솔루션 등",2014-02-04,12월,김상준,http://www.signgate.com,경기도,/g/1yy3vn41p,2021-07-04,1.02
569,25770,KOSDAQ,한국정보통신,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)",1998-01-20,12월,임명수,http://www.kicc.co.kr,서울특별시,/g/11b6dnp04_,2018-04-29,1.28
570,23760,KOSDAQ,한국캐피탈,기타 금융업,리스수수료,1994-11-07,12월,이상춘,http://www.hkcapital.co.kr,대전광역시,한국캐피탈,2021-03-28,1.01
571,53590,KOSDAQ,한국테크놀로지,자동차 신품 부품 제조업,신재생에너지관련장비,2001-08-23,12월,"신용구, 이병길(공동 대표이사)",http://www.myht.co.kr,서울특별시,/g/11b_lctc9,2019-08-18,1.14
572,53590,KOSDAQ,한국테크놀로지,자동차 신품 부품 제조업,신재생에너지관련장비,2001-08-23,12월,"신용구, 이병길(공동 대표이사)",http://www.myht.co.kr,서울특별시,/g/11b_lctc9,2021-04-18,1.01
573,47080,KOSDAQ,한빛소프트,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시,한빛소프트,2017-01-29,1.59
574,47080,KOSDAQ,한빛소프트,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시,한빛소프트,2018-10-07,1.13
575,47080,KOSDAQ,한빛소프트,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시,한빛소프트,2021-06-06,1.02
576,42520,KOSDAQ,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)",2009-10-09,09월,김근영,http://hansbiomed.com,서울특별시,/g/11byd5p8gh,2017-09-03,1.12
577,42520,KOSDAQ,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)",2009-10-09,09월,김근영,http://hansbiomed.com,서울특별시,/g/11byd5p8gh,2020-11-01,1.12
578,84990,KOSDAQ,헬릭스미스,자연과학 및 공학 연구개발업,"바이오신약, 천연물신약 연구개발",2005-12-29,12월,"김선영, 유승신(각자 대표이사)",http://helixmith.com,서울특별시,/m/0k3knmx,2019-09-22,2.08
579,84990,KOSDAQ,헬릭스미스,자연과학 및 공학 연구개발업,"바이오신약, 천연물신약 연구개발",2005-12-29,12월,"김선영, 유승신(각자 대표이사)",http://helixmith.com,서울특별시,/m/0k3knmx,2020-10-18,1.33
580,170030,KOSDAQ,현대공업,자동차 신품 부품 제조업,"시트패드, 암레스트, 헤드레스트",2013-12-04,12월,강현석,http://www.hdi21.co.kr,울산광역시,현대공업,2017-03-19,1.13
581,170030,KOSDAQ,현대공업,자동차 신품 부품 제조업,"시트패드, 암레스트, 헤드레스트",2013-12-04,12월,강현석,http://www.hdi21.co.kr,울산광역시,현대공업,2018-04-29,1.11
582,170030,KOSDAQ,현대공업,자동차 신품 부품 제조업,"시트패드, 암레스트, 헤드레스트",2013-12-04,12월,강현석,http://www.hdi21.co.kr,울산광역시,현대공업,2021-02-28,1.85
583,90850,KOSDAQ,현대이지웰,소프트웨어 개발 및 공급업,선택적복리후생서비스,2013-12-27,12월,장영순,http://www.hyundaiezwel.com,서울특별시,/g/1ypb8hknc,2018-03-11,1.03
584,90850,KOSDAQ,현대이지웰,소프트웨어 개발 및 공급업,선택적복리후생서비스,2013-12-27,12월,장영순,http://www.hyundaiezwel.com,서울특별시,/g/1ypb8hknc,2021-11-07,1.33
585,64240,KOSDAQ,홈캐스트,영상 및 음향기기 제조업,디지털 셋톱박스,2003-06-11,12월,권영철,http://www.homecast.net,서울특별시,홈캐스트,2016-12-25,1.21
586,200670,KOSDAQ,휴메딕스,의약품 제조업,"히알루론산 관절염치료제, 히알루론산 더말필러",2014-12-26,12월,김진환,http://www.humedix.com,경기도,/g/11b6wh6jmy,2017-04-23,1.15
587,84110,KOSDAQ,휴온스글로벌,의약품 제조업,의약품제조업,2006-12-19,12월,윤성태,http://www.huonsglobal.com,경기도,/g/11b_l9cfc,2021-11-21,1.67
588,145020,KOSDAQ,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",2015-12-24,12월,손지훈,http://www.hugel.co.kr,강원도,/g/11bxg0dhj_,2021-04-11,1.09
589,10240,KOSDAQ,흥국,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품,2009-05-12,12월,류명준,http://www.heungkuk.co.kr,충청남도,흥국,2020-08-30,1.1
590,37440,KOSDAQ,희림,"건축기술, 엔지니어링 및 관련 기술 서비스업",설계 및 감리용역,2000-02-03,12월,"정영균, 이목운, 허철호 (각자대표)",http://www.heerim.com,서울특별시,희림,2021-04-18,1.33
